movement_id,date_id,vessel_key,vessel_id,vessel_category,terminal_id,container_count,move_duration,route_geometry
755,2023-09-29,Passenger_335,335,Passenger,506,253,124.4207168469782,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
197,2024-05-22,Container_196,196,Container,672,454,465.3590262322487,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
64,2023-07-29,Cargo_410,410,Cargo,778,95,896.0668132653557,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
291,2021-02-26,Container_481,481,Container,506,134,584.0853917741927,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
857,2024-03-30,Container_305,305,Container,395,377,754.0007824300899,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
507,2022-12-24,Tanker_778,778,Tanker,198,398,294.66796754338867,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
785,2022-11-27,Tanker_787,787,Tanker,387,882,343.1634978432734,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
487,2021-07-15,Container_759,759,Container,745,598,117.1208040115943,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
490,2023-10-01,Tanker_948,948,Tanker,45,31,342.80507636890434,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
601,2022-06-07,Container_370,370,Container,957,931,169.6135019368007,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
959,2022-02-02,Cargo_784,784,Cargo,778,611,538.9798341420103,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
437,2021-08-05,Passenger_276,276,Passenger,733,830,393.8054912688346,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
596,2024-10-19,Passenger_217,217,Passenger,728,924,835.7516876409096,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
920,2021-07-09,Cargo_954,954,Cargo,189,513,382.72812054683214,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
372,2023-05-26,Cargo_1000,1000,Cargo,598,179,212.3383619836028,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
840,2022-02-08,Tanker_123,123,Tanker,328,448,84.2348686135791,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
535,2021-06-03,Tanker_599,599,Tanker,506,687,252.57136189814088,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
879,2022-05-05,Container_429,42,Container,45,33,697.3633133849287,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
468,2023-02-16,Passenger_524,524,Passenger,215,947,626.2308671155271,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
630,2023-10-15,Container_321,321,Container,778,351,619.9459401902017,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
323,2021-03-27,Passenger_339,339,Passenger,737,660,858.17072285845,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
635,2022-11-07,Cargo_803,803,Cargo,328,982,252.80940196881795,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
326,2024-03-30,Container_774,774,Container,282,866,470.79259478243216,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
609,2023-08-17,Cargo_797,797,Cargo,532,741,168.1844285666717,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
789,2023-08-19,Container_779,779,Container,460,299,218.79484632297087,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
435,2024-10-13,Cargo_802,802,Cargo,215,525,370.9184659490487,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
429,2021-03-04,Container_141,141,Container,371,501,707.0798999905603,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
322,2024-03-27,Container_698,698,Container,425,863,833.7093966186624,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
731,2021-10-05,Cargo_183,183,Cargo,708,39,307.2139971155902,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
592,2024-08-09,Tanker_553,55,Tanker,99,23,397.764297486614,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
516,2022-08-09,Passenger_134,134,Passenger,110,118,887.6606622015639,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
25,2023-03-22,Tanker_556,556,Tanker,490,958,780.240097606798,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
110,2022-06-17,Passenger_998,998,Passenger,328,541,690.3350379749103,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
7,2022-06-17,Passenger_795,79,Passenger,629,700,407.143397701606,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
851,2021-01-07,Tanker_246,24,Tanker,169,94,341.0590342164095,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
852,2024-12-20,Container_132,132,Container,627,13,723.4296820253425,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
67,2022-06-03,Passenger_293,293,Passenger,532,650,93.3264734085194,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
46,2024-06-20,Tanker_295,295,Tanker,154,706,543.4663007892857,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
782,2024-11-26,Tanker_888,888,Tanker,350,427,60.80523237309387,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
525,2022-04-22,Tanker_916,91,Tanker,737,83,623.3375984123563,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
309,2022-12-08,Cargo_537,537,Cargo,99,490,568.4114311087645,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
615,2022-06-03,Cargo_903_2,903,Cargo,803,640,59.79271055078239,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
236,2024-08-15,Tanker_417,417,Tanker,733,213,419.8651078026976,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
198,2024-12-11,Tanker_538,538,Tanker,198,301,192.4499205741167,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
367,2022-03-08,Container_406,406,Container,532,747,798.1222143879997,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
896,2021-08-09,Container_457,457,Container,350,212,913.282774356726,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
767,2023-09-12,Passenger_670,670,Passenger,529,99,314.67785034085483,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
190,2023-01-17,Container_865,865,Container,215,628,29.318946106084432,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
562,2024-02-01,Passenger_408,408,Passenger,169,23,897.6545600261228,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
885,2023-09-20,Cargo_474,4,Cargo,425,434,844.5223014881711,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
952,2023-07-05,Container_266,266,Container,629,570,796.8487366908455,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
763,2024-01-11,Tanker_681_2,681,Tanker,532,64,356.37883019804184,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
128,2021-08-02,Passenger_559,559,Passenger,778,653,79.70657025732886,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
240,2024-03-20,Cargo_176_2,176,Cargo,529,823,974.8710013407136,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
218,2024-08-05,Container_245,245,Container,215,974,493.4105922346736,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
150,2024-04-20,Cargo_567,567,Cargo,371,266,356.61122689477185,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
175,2023-04-10,Cargo_128,128,Cargo,733,327,777.2105779939245,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
316,2021-08-16,Tanker_498,498,Tanker,761,618,670.7011011401496,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
556,2023-01-16,Passenger_122,122,Passenger,708,599,41.865579100023865,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
398,2021-09-30,Passenger_716,716,Passenger,371,609,958.3976789737636,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
421,2024-12-01,Tanker_493,493,Tanker,197,314,556.0637263738846,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
246,2023-01-24,Cargo_769,769,Cargo,598,56,188.2385688534397,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
151,2024-09-26,Cargo_302,302,Cargo,291,24,15.969659780283752,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
999,2022-04-13,Passenger_767,767,Passenger,733,998,552.2375671632481,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
599,2023-01-20,Cargo_460,460,Cargo,803,406,594.0402478661123,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
229,2021-05-12,Passenger_361,361,Passenger,291,448,99.62465252155484,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
810,2021-12-10,Cargo_918,918,Cargo,189,626,544.9280578686585,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
831,2024-02-09,Passenger_983,983,Passenger,425,205,431.7235508493401,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
967,2022-05-05,Container_521,521,Container,803,382,437.6269338261528,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
159,2023-11-06,Container_467,467,Container,425,437,975.2616344162832,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
640,2024-11-13,Container_318,318,Container,761,95,295.8857157320231,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
981,2022-07-22,Cargo_441,441,Cargo,272,603,884.1605669762539,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
807,2022-08-10,Container_926,926,Container,812,193,344.5191929581209,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
225,2021-05-07,Passenger_928,928,Passenger,490,3,179.50170365539674,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
893,2022-09-28,Tanker_498,498,Tanker,189,621,152.26598881951026,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
422,2023-01-15,Passenger_151,151,Passenger,563,300,940.638054607634,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
489,2022-07-16,Passenger_217,217,Passenger,506,718,23.29194870742768,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
559,2022-02-02,Passenger_105,105,Passenger,291,536,219.160638726139,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
772,2023-05-10,Container_148_2,148,Container,957,29,340.4739762080044,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
120,2021-05-26,Container_599,599,Container,961,695,656.7999120583063,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
539,2021-09-23,Passenger_892,892,Passenger,490,40,375.8007080271241,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
817,2021-08-06,Container_702,70,Container,328,313,20.413573557595765,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
549,2023-03-27,Tanker_750,750,Tanker,215,686,516.959694889043,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
274,2021-07-26,Cargo_827,827,Cargo,672,404,884.4656891973673,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
56,2024-03-07,Tanker_153,15,Tanker,733,385,886.571033637733,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
549,2023-04-17,Tanker_498,498,Tanker,189,221,991.5952454793992,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
704,2024-10-31,Passenger_809_2,809,Passenger,748,444,342.3925297611923,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
550,2023-12-12,Container_737,737,Container,169,293,122.46280048654523,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
980,2023-10-28,Tanker_834,834,Tanker,371,947,69.5385330174868,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
603,2022-05-26,Cargo_290,290,Cargo,110,688,867.0916919633552,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
508,2024-05-10,Tanker_749,749,Tanker,563,909,748.2137898448121,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
55,2024-05-24,Passenger_161,161,Passenger,708,337,627.573690605466,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
559,2024-06-17,Container_875,875,Container,113,950,496.7603497428351,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
168,2024-09-24,Tanker_301_2,301,Tanker,291,279,457.340661845648,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
725,2023-02-07,Passenger_241,241,Passenger,425,309,493.9518930174328,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
161,2024-10-20,Cargo_140,140,Cargo,930,298,363.8446381737259,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
907,2022-03-26,Cargo_246,246,Cargo,957,590,474.67716162863417,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
302,2022-07-02,Tanker_917,917,Tanker,778,613,210.32948336084044,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
434,2021-09-25,Container_669,669,Container,529,65,117.76795198206293,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
145,2022-03-15,Container_219,219,Container,672,561,211.29516483087207,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
210,2022-12-10,Tanker_195,195,Tanker,99,953,970.963982627384,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
922,2024-11-13,Tanker_179,179,Tanker,387,407,990.6864929181183,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
283,2023-01-08,Cargo_121,121,Cargo,563,700,751.5114685203056,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
513,2022-01-09,Cargo_308,30,Cargo,272,632,837.1912078828727,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
982,2023-04-18,Tanker_443,443,Tanker,387,980,103.56636120491235,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
624,2023-05-27,Container_666,666,Container,374,643,123.02660768986009,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
41,2022-11-21,Tanker_137,137,Tanker,627,471,92.65464127348088,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
357,2022-04-04,Cargo_494,494,Cargo,110,13,63.195667907474665,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
387,2022-08-13,Passenger_82,82,Passenger,957,804,747.3415970789614,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
276,2024-10-01,Passenger_788,788,Passenger,387,339,56.40307203913453,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
241,2024-10-04,Container_587,587,Container,215,925,949.040563752366,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
503,2024-01-04,Tanker_533,533,Tanker,930,244,654.0370450750831,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
377,2021-12-17,Tanker_545,545,Tanker,282,437,170.87626678689972,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
294,2023-08-19,Passenger_228,228,Passenger,506,829,817.5225791343337,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
413,2024-01-13,Container_780,780,Container,131,151,823.6937620328614,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
343,2022-05-14,Passenger_120,120,Passenger,708,275,563.8887825464424,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
228,2024-10-05,Cargo_873,873,Cargo,197,792,90.98398736526812,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
453,2023-08-03,Cargo_882,882,Cargo,215,317,400.7781311405985,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
943,2024-03-11,Tanker_796,796,Tanker,198,958,548.5373126113261,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
506,2021-03-15,Cargo_723,723,Cargo,532,538,743.7957340808994,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
598,2022-05-01,Passenger_628,628,Passenger,272,826,298.5037348298458,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
985,2023-07-21,Tanker_412,412,Tanker,425,547,873.1571484673232,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
614,2024-11-02,Tanker_916,916,Tanker,761,45,250.7379710089648,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
223,2023-04-24,Tanker_331,331,Tanker,708,811,998.1984907965892,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
398,2022-09-17,Cargo_240,240,Cargo,490,420,115.0553031975896,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
488,2022-08-12,Cargo_672,672,Cargo,506,388,832.9495996251804,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
475,2024-05-22,Tanker_787,787,Tanker,113,737,132.216881138462,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
149,2024-08-04,Tanker_225,225,Tanker,563,281,759.3130522257605,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
105,2023-02-02,Container_179,179,Container,563,428,862.3012285388406,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
350,2023-04-06,Container_342,342,Container,930,608,312.9185304226877,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
915,2022-12-30,Tanker_446,446,Tanker,957,593,101.33392716886291,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
718,2024-01-26,Passenger_892,892,Passenger,961,729,999.9091585229412,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
842,2022-02-03,Container_587,587,Container,215,82,971.0522425927398,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
174,2022-01-16,Passenger_472,472,Passenger,957,993,756.8210920569203,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
414,2023-06-22,Passenger_228,22,Passenger,189,608,386.4903618574588,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
581,2022-12-25,Cargo_855_2,855,Cargo,272,618,134.40064402297713,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
434,2022-03-02,Container_745,745,Container,425,883,418.0502918111749,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
417,2022-03-24,Cargo_868_2,868,Cargo,99,491,720.3425775353184,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
360,2023-12-12,Container_261,261,Container,672,30,152.3639693106783,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
51,2024-12-05,Cargo_328,328,Cargo,506,133,16.800375331881057,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
858,2021-06-30,Cargo_954,954,Cargo,599,948,904.0352588026142,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
934,2022-11-29,Passenger_358,358,Passenger,708,987,699.9898549129639,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
80,2024-08-29,Cargo_744,744,Cargo,598,83,693.8401287232911,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
414,2024-07-22,Container_493,493,Container,748,685,947.1857571553646,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
518,2024-01-29,Container_543,543,Container,197,661,520.7053390055504,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
784,2021-10-14,Passenger_632,632,Passenger,169,165,318.0769541946932,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
987,2021-09-24,Passenger_108,108,Passenger,708,788,909.4256453182636,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
416,2024-01-15,Passenger_91,91,Passenger,629,460,985.8115710541738,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
749,2022-03-14,Container_521_2,521,Container,745,230,20.45992021777776,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
938,2022-08-12,Passenger_153_2,153,Passenger,350,560,330.67287796331016,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
831,2024-08-30,Tanker_171,171,Tanker,197,906,362.4056052973525,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
290,2024-02-14,Container_861,861,Container,532,217,111.22780755831208,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
818,2022-11-24,Tanker_201,201,Tanker,506,619,221.5732529209328,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
412,2024-04-12,Tanker_825,825,Tanker,154,733,24.457596784180023,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
17,2023-11-05,Passenger_910,910,Passenger,374,625,696.4161569901497,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
759,2023-10-24,Cargo_110,110,Cargo,154,650,106.90515021082902,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
836,2023-01-16,Cargo_176_2,176,Cargo,598,726,887.6275791512833,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
344,2024-07-11,Tanker_137,137,Tanker,374,233,583.9754552650537,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
451,2024-05-08,Cargo_573,573,Cargo,778,101,356.1590463458168,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
364,2024-09-27,Cargo_300,300,Cargo,778,990,808.8870455407862,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
117,2022-09-02,Cargo_315,315,Cargo,778,319,650.6704164216678,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
995,2024-10-16,Cargo_475,475,Cargo,629,949,753.022804715256,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
22,2023-12-20,Cargo_328,328,Cargo,215,268,877.7763687170718,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
556,2022-03-02,Container_481,481,Container,930,265,807.6650328241012,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
14,2024-07-24,Passenger_523_2,523,Passenger,629,24,779.1425832464433,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
690,2023-05-29,Passenger_649,649,Passenger,328,442,729.8434463741637,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
901,2022-07-28,Cargo_424,424,Cargo,328,945,377.4884082534581,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
644,2022-04-30,Cargo_672,672,Cargo,490,895,651.8311409336055,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
606,2022-03-09,Tanker_508_2,508,Tanker,761,305,565.698883325134,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
828,2024-08-10,Tanker_285,285,Tanker,371,406,963.4458865043224,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
975,2024-10-20,Tanker_952,952,Tanker,672,670,500.9355334450116,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
862,2024-02-27,Container_572,572,Container,215,955,221.81782017773688,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
